Year,Month,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004,5,1.5,1164.25,-200,8.2214208401,908.25,90,821,102,1573.5,1018.5,18.4500002861,50.1250009537,1.0538573417
2004,5,1.5,1123.25,-200,9.6784629373,965.5,91,770,93,1594.25,1183,17.5500001907,47.5999994278,0.9464990319
2004,5,1.5,1059,-200,6.0959710236,816.25,77,1023,73,1467.75,641.25,25.8500003815,28.7000002861,0.9422679261
2004,5,1.5,1079.25,-200,6.8555738417,850.5,93,991,81,1490,738.25,25.7999997139,27.7249999046,0.9075871599
2004,5,1.5,996.5,-200,9.8105027523,970.5,127,993.25,128,1573,929.5,23.6249995232,30.0999994278,0.8663114243
2004,5,1.5,1060.25,-200,14.1506226104,1121.5,116,862.5,119,1720.75,836.25,30.8999996185,24.3999996185,1.0724222024
2004,5,1.6,1046.75,-200,6.462705341,833,85,939.25,71,1647.25,1081,16.5250000954,70.2249984741,1.3099186335
2004,5,1.6,999.75,-200,6.5739443317,838,-200,909.5,-200,1580,942,14.8499999046,67.625,1.1351921626
2004,5,1.6,1084.6666666667,-200,8.4541008734,917.6666666667,89,890,79,1639,871.3333333333,21.2666670481,44.6666666667,1.1156688878
2004,5,1.6,1030.75,-200,7.0960240913,861,97,903,94,1533.5,824.5,18.0249996185,49.25,1.0085973595
2004,5,1.6,1077.25,-200,10.6392452811,1001.25,67,836,59,1764,717.25,19.5250000954,55.7000007629,1.2511514248
2004,5,1.6,980.75,-200,9.9966383538,977.5,79,857.25,72,1681.75,834.75,17.6749997139,56.8500003815,1.1392413401
2004,5,1.6,999.75,-200,8.4686056705,918.25,68,881.25,67,1660.5,802.25,17.5,63.9000015259,1.2666728365
2004,5,1.6,933.75,-200,6.6298670754,840.5,100,972.75,93,1497,756,12.25,66.3999986649,0.9440330575
2004,5,1.6,984,-200,6.8669436623,851,112,959.25,101,1452,817,16.75,45.6499996185,0.8635827958
2004,5,1.6,1003,-200,6.5349186343,836.25,98,948.5,96,1455.25,747.5,16.1749997139,50.1750001907,0.9156207734
2004,5,1.6,1020.25,-200,7.2175721317,866.25,139,906.5,90,1553.5,798.5,17.6499996185,49.6999998093,0.9944145508
2004,5,1.6,988.25,-200,8.6121482718,924,113,1015.25,93,1462.75,835.25,25.0250000954,24.2000002861,0.7568399959
2004,5,1.6,1101,-200,9.8568967931,972.25,95,878.5,97,1551.75,1001.25,20.1500000954,34.3499994278,0.8016530335
2004,5,1.6,1046.75,-200,8.2214208401,908.25,119,912.5,89,1458.25,981.25,19.2249994278,35.4250006676,0.7812119503
2004,5,1.6,1017.25,-200,7.9410267713,896.75,96,1013.25,92,1399.5,780.25,28.2249999046,19,0.7163974795
2004,5,1.6,1092.75,-200,7.0269635668,858,96,975.25,95,1494.5,816,22.8999996185,37.0000009537,1.0197418279
2004,5,1.6,1001.5,-200,7.8384541775,892.5,165,1009.75,111,1394,775,17.4749999046,30.875,0.611076471
2004,5,1.6,1099.25,-200,12.2723789492,1059,146,1156.25,115,1416.25,1113.75,29.5999999046,19.3500003815,0.7896770439
2004,5,1.6,1026.75,-200,11.7527038491,1041,128,1236.75,112,1344.5,915,32.3000006676,13.2500002384,0.6303330639
2004,5,1.6,1014,-200,11.9680700085,1048.5,120,1200,109,1365.75,893.25,31.7500004768,13.5499999523,0.6249214618
2004,5,1.6,956,-200,9.1322516488,944.5,107,1030,107,1508.75,892,17.8249998093,41.7249994278,0.8439646187
2004,5,1.6,1107.5,-200,14.181597643,1122.5,167,803.75,83,1801.25,1111.25,17.3999996185,50.8500003815,1.0017373789
2004,5,1.6,1111.25,-200,14.1042142132,1120,161,838.75,121,1790,1140.5,25.625,33.25,1.0773086094
2004,5,1.7,1050.5,-200,10.8249880445,1008,102,911.25,90,1561,920.5,28.4250001907,23.5500001907,0.8982761143
2004,5,1.7,1024.5,-200,9.6061664025,962.75,106,841.75,95,1620.75,917.25,15.8250002861,56.1999998093,1.0032685173
2004,5,1.7,1121.5,-200,8.6560391749,925.75,105,804.75,88,1618.75,1173.75,16.9249997139,58.8249998093,1.1250485935
2004,5,1.7,1056,-200,7.8745913454,894,131,891,93,1575.5,770.5,19.5250005722,45.0250005722,1.0113661489
2004,5,1.7,1024.75,-200,9.3971648896,954.75,111,997.25,94,1456.5,833.75,25.5999999046,23.5250000954,0.76109585
2004,5,1.7,996.75,-200,9.1901265731,946.75,106,997.75,87,1459.5,815,25.5250000954,22.625,0.7287547452
2004,5,1.7,1026,-200,8.5184168544,920.25,104,1037,97,1454.5,745.75,26.0499997139,22.6749997139,0.7532485719
2004,5,1.7,987.75,-200,8.4623880308,918,141,1007.25,94,1393,850.25,22.2999997139,24.0500001907,0.639380387
2004,5,1.7,984,-200,9.1386744975,944.75,115,990,88,1423,747,25.8000006676,19.5249996185,0.6391574393
2004,5,1.7,980.75,-200,7.6826795487,886,129,1054,99,1362.5,695,25.7750000954,18.5999999046,0.6079834131
2004,5,1.7,1020,-200,9.0297480421,940.5,138,1015.5,95,1425,756.25,25.6750001907,19.4000000954,0.6304162712
2004,5,1.7,1082.5,-200,8.2829242864,910.75,107,883.25,96,1507,984.5,20.1750001907,38.5750007629,0.9016300563
2004,5,1.7,1238.25,-200,9.0041992473,939.5,95,814.75,103,1622.25,877,19.6750001907,47.0500001907,1.0666108112
2004,5,1.7,1026.25,-200,12.3234135444,1060.75,133,981.5,115,1563.75,814.25,29.5750002861,18.875,0.7691896267
2004,5,1.7,1039.25,-200,12.1560676898,1055,131,965.5,117,1589.5,844.5,27.9749999046,23.1750001907,0.8612668147
2004,5,1.8,1131,-200,8.8198944525,932.25,104,854.25,86,1692.75,1048.25,19.4250001907,54.5749998093,1.2183863561
2004,5,1.8,1050.25,-200,9.2158987807,947.75,80,928,82,1583.75,651.5,26.125,30.2750005722,1.0101488819
2004,5,1.8,1044.75,-200,8.2521481354,909.5,89,947.5,95,1597.5,623.75,23.6749997139,37.2250003815,1.0745750328
2004,5,1.8,1072,-200,7.8625377493,893.5,76,892.5,74,1645.5,1118,17.0500001907,60.3500003815,1.1632504736
2004,5,1.8,1023.25,-200,6.9353311783,854,111,917.75,89,1637.25,743.75,15.0999999046,75.0500011444,1.2799146558
2004,5,1.8,990.75,-200,8.9340992662,936.75,91,874.25,75,1580.5,644,15.1249995232,54.5,0.9309212959
2004,5,1.8,1008.25,-200,9.3646855799,953.5,92,891.75,92,1625.5,833.75,15.6000001431,58.3250007629,1.0265634009
2004,5,1.8,1021.25,-200,7.3224558598,870.75,93,938,81,1586,804.5,14.125,64.8999977112,1.0404503635
2004,5,1.8,890.25,-200,9.2739987057,950,114,940.25,101,1459.75,655.25,19.7750000954,29.7250003815,0.6779958928
2004,5,1.8,1241.5,-200,9.8701693697,972.75,99,856,106,1631.5,818.5,26.7750000954,33.4749994278,1.1602104683
2004,5,1.8,989.75,-200,8.6184125765,924.25,140,973.75,90,1403.5,860.5,19.8250002861,28.5000004768,0.6520468599
2004,5,1.8,1203,-200,11.24966335,1023.25,137,824.5,117,1622,1132.25,28.5250000954,23.8499999046,0.9149851804
2004,5,1.8,1238.25,-200,11.6242852369,1036.5,113,812.5,91,1698,977.75,25.6250004768,32.5000004768,1.0530084602
2004,5,1.8,1237,-200,10.5298228261,997.25,97,800.25,87,1687.75,924,29.2499995232,27.0250000954,1.080975017
2004,5,1.8,1240.5,-200,10.907979957,1011,98,780.5,90,1747.5,1069.75,22.3250002861,45.3999996185,1.2087965285
2004,5,1.8,1139.25,-200,13.7735250482,1109.25,159,1117.75,135,1435.75,1291.5,28.7750000954,21.0500001907,0.8192894726
2004,5,1.8,1087.5,-200,13.9884777079,1116.25,127,1128,112,1448.5,1059.5,31.5750002861,16.3999998569,0.7489183921
2004,5,1.8,1099.75,-200,11.369254998,1027.5,112,899.75,103,1710.25,993.75,22.0749998093,44.1250009537,1.1572999938
2004,5,1.8,1081.25,-200,10.3937235512,992.25,147,958.5,119,1679.75,935.25,20.2000002861,47.1750001907,1.1043251582
2004,5,1.8,1043.5,-200,9.1772520093,946.25,138,1008.5,119,1593.5,885.75,19.3249998093,46.3249998093,1.0278777989
2004,5,1.8,1104.25,-200,15.710274368,1170.75,150,827.25,128,1803.25,968,28.0500001907,29.8250002861,1.1132283839
2004,5,1.9,1117.25,-200,9.1579545933,945.5,105,909,86,1656.5,915,24.625,36.6749992371,1.1201715963
2004,5,1.9,1159.5,-200,9.4622672727,957.25,131,883.75,106,1637.25,860.75,24.5250000954,32.3249998093,0.9814769283
2004,5,1.9,1047.75,-200,10.9634579591,1013,127,885.75,96,1583.75,940.25,26.75,25.2000002861,0.8721333177
2004,5,1.9,1280,-200,9.9433045905,975.5,180,780,88,1911.75,1002.75,16.0250000954,80.7750015259,1.460213396
2004,5,1.9,920.75,-200,8.3569862208,913.75,107,936.75,106,1480.75,613.75,19.2250003815,35.625,0.7856224936
2004,5,1.9,1131,-200,12.2432568709,1058,121,823.5,91,1663.75,930.5,26.5250000954,27.1750001907,0.9282016321
2004,5,1.9,1161.5,-200,12.4184315104,1064,124,832,97,1675.25,912.75,25.7250003815,28.3749995232,0.9247797643
2004,5,1.9,1065.5,-200,8.6937356322,927.25,138,846.25,97,1608.25,804,17.1500000954,52.7749996185,1.0236025927
2004,5,1.9,986.5,-200,10.0367184726,979,130,922.75,101,1514.75,961.75,25.5000004768,25.5500001907,0.8217591316
2004,5,1.9,1121.25,-200,10.386938409,992,126,844.25,115,1504.5,1254.5,20.3749995232,35.3000006676,0.8352084829
2004,5,1.9,1131,-200,9.6521465508,964.5,107,842.75,103,1519.75,1223.25,19.0999994278,38.2999992371,0.8381493457
2004,5,1.9,1248.25,-200,10.117083726,982,95,880.25,107,1617,745.75,30.4250001907,26.5250000954,1.1347371568
2004,5,1.9,1028.5,-200,10.1305044937,982.5,129,949.5,97,1470.25,879.25,25.0750002861,20.7750000954,0.6516465291
2004,5,1.9,1138.25,-200,11.0260140772,1015.25,140,853.75,103,1604.25,1115.25,27.4499998093,22.8000006676,0.8219124966
2004,5,1.9,1158.25,-200,10.0768669434,980.5,96,861.5,105,1572.75,774.5,31.7249994278,19.5,0.8980642173
2004,5,1.9,1195.5,-200,12.3161173603,1060.5,116,791,120,1649.25,899.25,31.0749998093,22.2749996185,0.9887995818
2004,5,1.9,1233.5,-200,11.638524261,1037,120,788.25,106,1657.75,1037,29.6750001907,23.7000002861,0.9713651899
2004,5,1.9,1298,-200,12.7423361079,1075,103,748.75,98,1689.5,1021.75,31.7250003815,21.4999995232,0.9901733992
2004,5,1.9,1192,-200,10.4344740653,993.75,105,758.75,78,1780,1163,18.9500002861,58.0250005722,1.2581441742
2004,5,1.9,1199.25,-200,12.6020320764,1070.25,-200,671,-200,1872.5,1188.5,18.0999999046,61.625,1.2679014862
2004,5,2,1109.5,-200,9.2094528443,947.5,101,900.5,86,1632,890.75,26.0000004768,31.900001049,1.056593048
2004,5,2,1053.25,-200,8.276765149,910.5,98,948.75,91,1603.25,683,25.4749999046,33.5250005722,1.0766712511
2004,5,2,1085,-200,9.3776715507,954,109,866.25,100,1655.5,870.5,17.75,55.5000009537,1.1173779602
2004,5,2,1080.25,-200,8.2644527346,910,153,922.75,121,1547.5,928.75,19.125,44.0749998093,0.9660119103
2004,5,2,1060.25,-200,10.8802859628,1010,135,857.75,102,1623,1074.25,23.9250001907,30.7249999046,0.9002430484
2004,5,2,1213.75,-200,9.7906481641,969.75,119,777,100,1771.25,1075.5,18.7499995232,64.5999984741,1.3835603929
2004,5,2,1023.25,-200,7.4809893199,877.5,106,895.75,91,1567.75,969,13.4749999046,67.75,1.0420342992
2004,5,2,1041,-200,7.977364527,898.25,130,921.75,97,1594.5,890.5,13.4249999523,65.2000007629,0.9996132674
2004,5,2,1027,-200,7.7125326463,887.25,133,926.5,97,1568.25,875.75,13.3500001431,64.6499986649,0.9864374902
2004,5,2,1105.25,-200,11.567403475,1034.5,117,826,86,1643,877,24.1500000954,31.1749997139,0.925729908
2004,5,2,1132.5,-200,9.442716439,956.5,174,815.25,106,1651.75,943.75,16.1749999523,55.6249990463,1.0150753406
2004,5,2,984,-200,10.5366475975,997.5,134,905.25,97,1523.25,862.25,25.9000000954,23.5999999046,0.7771051284
2004,5,2,1052.5,-200,9.784033779,969.5,138,930,105,1472.5,991,25.5,21.0500001907,0.6770265856
2004,5,2,1009.5,-200,8.9340992662,936.75,180,944.75,142,1443.5,949.25,18.5499997139,31.2499995232,0.6610870806
2004,5,2,1181.5,-200,12.4843953626,1066.25,121,818,106,1663,964.5,30.625,20.1500000954,0.871888451
2004,5,2,1191.5,-200,13.3856570333,1096.5,118,796.25,113,1688,971,30.0999999046,22.0999999046,0.9280705312
2004,5,2,1197,-200,9.2610741598,949.5,110,822.75,118,1591.5,918,20.8000001907,41.8249988556,1.0155234048
2004,5,2,1254.75,-200,9.6127292637,963,126,780.75,122,1664.5,1023.5,18.9499998093,52.1749992371,1.1312997631
2004,5,2,1218,-200,12.0330047451,1050.75,121,795.5,108,1688.75,881.25,30.2500004768,23.2999997139,0.9868762718
2004,5,2,1235.25,-200,13.3101588927,1094,111,755.75,107,1728.75,907.25,31.3499999046,22.2750000954,1.0043343724
2004,5,2,1285.75,-200,13.1822301277,1089.75,100,750.25,98,1718.75,1023.25,31.6749992371,21.6999998093,0.9965647604
2004,5,2,1308,-200,12.99505736,1083.5,123,757.25,110,1724,988.75,32.7750005722,19.4750003815,0.9515337207
2004,5,2,1246,-200,12.5873017692,1069.75,104,769.75,84,1747.25,1064.25,27.9250006676,28.0500001907,1.039424876
2004,5,2,970,-200,9.6850468065,965.75,118,943.5,81,1378.5,907,18.4499998093,24,0.5045900244
2004,5,2,996,-200,11.9536604136,1048,139,958.75,108,1397.25,822.25,24.4500002861,15.4249999523,0.4662683579
2004,5,2,1092.25,-200,11.27775405,1024.25,128,937,109,1706.25,968,19.6000003815,47,1.0605933229
2004,5,2.1,1119.5,-200,8.7819654547,930.75,118,885.75,89,1651.5,970.5,21.5750002861,46.0750007629,1.1725221761
2004,5,2.1,1109.5,-200,9.2417017513,948.75,96,849.5,79,1733,841.5,15.8999998569,70.6500015259,1.2671874201
2004,5,2.1,992.25,-200,9.7972644548,970,135,869.25,100,1624,883.75,18.5,42.7999992371,0.9026347194
2004,5,2.1,1074.75,-200,11.0051451786,1014.5,107,823.75,97,1721.75,949,14.9750001431,61.3749990463,1.0384586374
2004,5,2.1,1025.25,-200,7.2874229472,869.25,144,954.25,101,1530.75,851,13.2999997139,63.6250009537,0.9676968371
2004,5,2.1,1108.25,-200,11.7241144049,1040,145,767,95,1748,1051,20.2999997139,44.125,1.0392477476
2004,5,2.1,1098,-200,14.2203570312,1123.75,120,810,97,1715.75,871.25,25.1749997139,29.7000002861,0.93711068
2004,5,2.1,1083.5,-200,12.3891620764,1063,128,775.25,109,1702.5,1031,16.8000001907,53.5749988556,1.0166746786
2004,5,2.1,1083.75,-200,9.7906481641,969.75,132,817.75,98,1626,845.25,19.4749999046,45.5,1.0189071196
2004,5,2.1,1140.5,-200,11.0678024285,1016.75,112,740.25,104,1690,1188.25,16.8000001907,57.4999990463,1.0911580831
2004,5,2.1,1047.5,-200,12.5211063051,1067.5,147,869.25,110,1572.75,993.25,27.0749998093,21.5999999046,0.7618476053
2004,5,2.1,1041.5,-200,11.3974725329,1028.5,123,906.75,103,1540.25,879.25,28.4499998093,20.1500000954,0.7696988215
2004,5,2.1,1067.5,-200,11.638524261,1037,128,869.25,119,1566.75,1217,22.0499997139,28.5750002861,0.7483301494
2004,5,2.1,1155.75,-200,11.5461034893,1033.75,154,813.25,122,1640,1123,27.7249994278,26.3499999046,0.9651740727
2004,5,2.1,1208,-200,12.9726733462,1082.75,121,792,118,1702,891.25,31,22.6499996185,1.0011756354
2004,5,2.1,1242.25,-200,12.3015305191,1060,141,745,117,1692.5,1359.25,20.1500000954,42.7750005722,0.9982739312
2004,5,2.1,1302.5,-200,11.0120996053,1014.75,139,776.75,96,1730.75,1250,23.6500005722,40,1.1529616584
2004,5,2.1,1315,-200,11.7384054163,1040.5,115,773,101,1766.75,965.5,28.9250001907,29.3000001907,1.1502802822
2004,5,2.1,1005.75,-200,11.9608642859,1048.25,147,924.5,114,1416.25,966.25,21.2499995232,18.8749995232,0.4709775116
2004,5,2.1,1058,-200,15.307850222,1158.25,149,819.75,91,1458.75,1187,19.1500005722,20,0.4390232902
2004,5,2.1,1047.25,-200,13.5296047307,1101.25,159,912.5,114,1390.5,1102.75,29.2250003815,9.7999999523,0.3914285687
2004,5,2.1,1147.75,-200,12.4990742249,1066.75,133,887.25,105,1789.75,955.5,23.625,40.9500007629,1.1785865504
2004,5,2.2,1211.75,-200,9.6982202709,966.25,152,840,100,1690.75,1043.25,19.4250006676,52.1499996185,1.1642482838
2004,5,2.2,1147.75,-200,12.3526167001,1061.75,128,753.25,87,1825,1003.75,21.2000002861,49.3250007629,1.2270561612
2004,5,2.2,1033.75,-200,8.8769185594,934.5,122,869.5,98,1605.25,941.25,13.6749999523,65.8249988556,1.0254440142
2004,5,2.2,926,-200,10.8733671544,1009.75,132,904.25,110,1525.75,720.25,19.6500005722,28.4750003815,0.6445329219
2004,5,2.2,1016.25,-200,10.4616788336,994.75,117,857.25,96,1641.5,853.75,13.9000000954,62.6750011444,0.990485512
2004,5,2.2,969.25,-200,5.5604956576,791,102,1084.25,80,1445.5,711,13.625,59.6999998093,0.9270625907
2004,5,2.2,1105,-200,12.8981788249,1080.25,139,750.75,104,1758.25,981,20.8499999046,40.6000003815,0.9887796426
2004,5,2.2,1120,-200,13.355435931,1095.5,130,753.25,102,1767.25,975.5,21.4749999046,39.6999998093,1.0041989527
2004,5,2.2,1267,-200,12.4257534694,1064.25,138,706.25,100,1765.5,1348,17.2749996185,58.8000011444,1.1493751736
2004,5,2.2,1074.25,-200,9.3776715507,954,136,846,112,1569.5,956.25,16.7250003815,47.2250003815,0.8919832403
2004,5,2.2,1101,-200,10.2314018975,986.25,163,852.25,124,1573.5,1099.5,20.8750004768,33.1999998093,0.8097876521
2004,5,2.2,1232.75,-200,15.1560976474,1153.5,116,746,115,1739.5,999.75,31,22.9499998093,1.0144362485
2004,5,2.2,1232,-200,12.3526167001,1061.75,155,787.25,117,1707,1091.5,26.0749998093,29.9749994278,0.9972109765
2004,5,2.2,1238.5,-200,12.5064164136,1067,146,779.25,117,1701.5,1071.25,28.6499996185,25.8499994278,0.9988891532
2004,5,2.2,1247.5,-200,13.7429334277,1108.25,145,772,138,1700.5,969.25,32.6000003815,19.3250002861,0.9349738868
2004,5,2.2,1322.5,-200,14.6339752138,1137,139,696.25,94,1845.5,1284.75,19.3249998093,48.3250007629,1.0722546275
2004,5,2.2,1315.25,-200,11.7241144049,1040,165,743.25,102,1740,1315.25,20.5750002861,47.1250009537,1.1286573662
2004,5,2.2,1258.5,-200,12.8981788249,1080.25,138,771.75,104,1736,1072.25,27.2249999046,28.0749998093,0.9989126415
2004,5,2.2,1090.75,-200,15.75076145,1172,162,874.25,127,1459.25,1105,31.5749998093,9.1750001907,0.4189833088
2004,5,2.2,1137.25,-200,14.9257192296,1146.25,188,1144,136,1392.25,1326.75,26.0999999046,23.8250002861,0.7937751794
2004,5,2.2,1176.25,-200,13.9038627908,1113.5,141,842.75,114,1805.25,1102,21.4500002861,48.0999994278,1.2148354337
2004,5,2.2,1174.75,-200,16.2564861729,1187.5,213,790.25,137,1901,1250.5,20.9499998093,43.5999994278,1.068310722
2004,5,2.3,1167,-200,8.3693571948,914.25,105,876,99,1599.25,1125.5,17.2249999046,59.2750005722,1.1550581821
2004,5,2.3,1268.5,-200,11.9104760434,1046.5,144,808.5,114,1720.75,1079.75,22.5500001907,39.2749986649,1.059952942
2004,5,2.3,1137.25,-200,10.1977220664,985,171,857.75,118,1606.5,1044.75,19.4000000954,42.5500001907,0.9484724384
2004,5,2.3,1130.5,-200,12.2796640772,1059.25,132,771.5,100,1784.25,977.75,21.4499998093,47.6999998093,1.2047328268
2004,5,2.3,1058.75,-200,8.1907424275,907,145,878.5,102,1579,969.5,13.8000001907,64.7499990463,1.0167745652
2004,5,2.3,1052.25,-200,9.4362033258,956.25,140,868.5,116,1600,725.25,14.2250001431,60.5249996185,0.9765041485
2004,5,2.3,1100.25,-200,13.7352900541,1108,148,799.75,109,1731,931.75,24.9750003815,30.125,0.9393620109
2004,5,2.3,1139.75,-200,14.3758453162,1128.75,132,765.25,94,1727.5,1023.25,23.8000001907,31.6750006676,0.9211979462
2004,5,2.3,1113,-200,13.0623080837,1085.75,138,881.75,119,1584,925.5,28.0500001907,21.9249997139,0.818358148
2004,5,2.3,1135,-200,12.4330772682,1064.5,138,802.5,111,1630,1317.25,20.8000001907,34.4500007629,0.8364562589
2004,5,2.3,1125.25,-200,11.0468998287,1016,148,910.25,117,1563.5,990.75,23.75,27.0999999046,0.7858003669
2004,5,2.3,1132.25,-200,10.4957272524,996,102,822,95,1563.75,1205,18.1499996185,40.8999996185,0.8441039843
2004,5,2.3,1207.5,-200,13.8118053462,1110.5,133,783,127,1652.5,1018.25,32.1999998093,18.9499998093,0.8964338867
2004,5,2.3,1214.5,-200,13.9884777079,1116.25,116,783.5,125,1715.25,851.75,31.5749998093,21,0.9589808504
2004,5,2.3,1276,-200,13.4689151692,1099.25,136,783,114,1679.75,924.75,32.4749994278,18.625,0.8947991691
2004,5,2.4,1179,-200,9.2933999308,950.75,129,825.75,84,1723.5,1322.5,17.2750000954,68.2749996185,1.3345848697
2004,5,2.4,1123.75,-200,10.9634579591,1013,114,849.25,104,1675.75,732.75,22.25,38.9499998093,1.0323931961
2004,5,2.4,1203.25,-200,16.8023075084,1204,129,790,102,1744.25,1078.5,30.2499995232,20.4749999046,0.8672227776
2004,5,2.4,1141.75,-200,12.1053300633,1053.25,136,753.25,105,1813.5,979.25,20.3500003815,54,1.2757105298
2004,5,2.4,1069.5,-200,11.2216025222,1022.25,126,823.5,88,1740,933.25,17.5,59.1500005722,1.1725148233
2004,5,2.4,975.75,-200,9.3322542241,952.25,174,877.75,114,1582,833.5,18.625,42.7750005722,0.9090931994
2004,5,2.4,1131,-200,13.3856570333,1096.5,137,735.25,93,1797.25,1026.75,20.7250003815,42.4000005722,1.0248015982
2004,5,2.4,1249.5,-200,12.7127433892,1074,162,724.25,123,1806.25,1166.25,17.2999997139,61.0749998093,1.1957045325
2004,5,2.4,1121.75,-200,10.5981553483,999.75,211,782.5,119,1663.25,1084.5,16.6000003815,55.6000003815,1.0419942292
2004,5,2.4,1151.75,-200,10.9912419447,1014,208,773.75,122,1714.25,1139.25,17.4249997139,51.7999992371,1.0220402841
2004,5,2.4,1105,-200,11.0538654902,1016.25,142,789.25,98,1735.5,930.25,18.1999998093,49.5999994278,1.026828553
2004,5,2.4,1238,-200,10.5707997274,998.75,129,833.25,118,1648.25,1013.25,23.6749997139,39.4249992371,1.1380824557
2004,5,2.4,1106.25,-200,13.4007785039,1097,135,901.75,105,1552,941,26.7249994278,17.0999999046,0.5909414496
2004,5,2.4,1215.25,-200,12.3453131485,1061.5,199,793.75,119,1650.25,1381,25.25,27.0250000954,0.8564885567
2004,5,2.4,1159.25,-200,12.3161173603,1060.5,138,811.75,122,1648.25,1173.75,22.1750001907,33.375,0.8806397482
2004,5,2.4,996.75,-200,13.4992454096,1100.25,157,896,106,1392,986.5,22.5999994278,17.1999998093,0.4655890273
2004,5,2.4,1162.25,-200,18.4509394072,1252.5,173,795.75,138,1594.5,1248.25,32.5999994278,9.3000001907,0.4499486019
2004,5,2.4,1123.75,-200,16.6195134574,1198.5,156,794.25,116,1857.5,1101.25,24.5250000954,37.7249994278,1.1454359405
2004,5,2.5,1221.5,-200,12.8833018729,1079.75,201,741.5,111,1754.75,1366.25,21.3500003815,44.9750003815,1.1290544377
2004,5,2.5,1042.5,-200,12.4843953626,1066.25,161,788.75,114,1691.75,1014.25,20.2249999046,37.6750001907,0.8832849106
2004,5,2.5,1131.5,-200,13.3629884764,1095.75,178,731.25,107,1807.5,1186.25,19.9750003815,44.9500007629,1.037880015
2004,5,2.5,1136.5,-200,17.8057869605,1233.75,132,749,104,1824.25,989.75,23.4499998093,31.9500002861,0.9100061438
2004,5,2.5,1141.5,-200,13.9499892498,1115,144,775.75,96,1734.75,1090.75,24.3250002861,29.75,0.8926425499
2004,5,2.5,1247.75,-200,12.6388899725,1071.5,183,712.75,114,1797,1187.5,17.1499996185,64,1.2413181328
2004,5,2.5,1246.25,-200,15.02880627,1149.5,152,653.5,107,1873,1353.5,17.2749996185,57.8000001907,1.1298279585
2004,5,2.5,1095.25,-200,11.123625028,1018.75,186,814.5,113,1618.25,1180.75,22.7750000954,32.4250001907,0.8869813909
2004,5,2.5,1072,-200,13.0174578236,1084.25,148,843,114,1621.5,1017,27.7000002861,20.7749996185,0.7598645906
